op	Tax
operon100_12849	Escherichia_coli
operon100_12850	Klebsiella_oxytoca
operon100_12851	Klebsiella_pneumoniae
operon100_12852	Holospora_elegans
operon100_12853	Intrasporangium_calvum
operon100_12854	Hirschia_baltica
operon100_12855	Helicobacter_sp
operon100_12856	Klebsiella_pneumoniae
operon100_12857	Klebsiella_oxytoca
operon100_12858	Eubacterium_plexicaudatum
operon100_12859	Exiguobacterium_sibiricum
operon100_12860	Escherichia_coli
operon100_12861	Geobacillus_sp
operon100_12862	Kitasatospora_griseola
operon100_12863	Escherichia_coli
operon100_12864	Ethanoligenens_harbinense
operon100_12865	Escherichia_coli
operon100_12866	Geobacillus_stearothermophilus
operon100_12867	Escherichia_coli
operon100_12868	Escherichia_coli
operon100_12869	Escherichia_coli
operon100_12870	Escherichia_coli
operon100_12871	Escherichia_coli
operon100_12872	Escherichia_coli
operon100_12873	Escherichia_coli
operon100_12874	Escherichia_coli
operon100_12875	Escherichia_coli
operon100_12876	Escherichia_coli
operon100_12877	Geobacillus_sp
operon100_12878	Geobacillus_sp
operon100_12879	Grimontia_hollisae
operon100_12880	Geobacillus_stearothermophilus
operon100_12881	Haemophilus_influenzae
operon100_12882	Haemophilus_influenzae
operon100_12883	
operon100_12884	Halyomorpha_halys
operon100_12885	Staphylococcus_aureus
operon100_12886	Staphylococcus_aureus
operon100_12887	Staphylococcus_aureus
operon100_12888	Staphylococcus_aureus
operon100_12889	Staphylococcus_aureus
operon100_12890	Staphylococcus_aureus
operon100_12891	Staphylococcus_aureus
operon100_12892	Staphylococcus_aureus
operon100_12893	Staphylococcus_aureus
operon100_12894	Sporosarcina_psychrophila
operon100_12895	Sphingobacterium_sp
operon100_12896	Shewanella_sp
operon100_12897	Staphylococcus_aureus
operon100_12898	Sphingomonas_sp
operon100_12899	Sphingobium_sp
operon100_12900	Staphylococcus_aureus
operon100_12901	Rhizobium_leguminosarum
operon100_12902	Pseudonocardia_sp
operon100_12903	Pseudomonas_stutzeri
operon100_12904	Pseudomonas_syringae
operon100_12905	Pseudomonas_koreensis
operon100_12906	Pseudomonas_mediterranea
operon100_12907	Raoultella_ornithinolytica
operon100_12908	Rhizobium_etli
operon100_12909	Rahnella_aquatilis
operon100_12910	Pseudomonas_viridiflava
operon100_12911	Staphylococcus_aureus
operon100_12912	Staphylococcus_aureus
operon100_12913	Pseudomonas_viridiflava
operon100_12914	Pseudonocardia_sp
operon100_12915	Staphylococcus_aureus
operon100_12916	Staphylococcus_aureus
operon100_12917	Shigella_sonnei
operon100_12918	Paenibacillus_sp
operon100_12919	Pantoea_ananatis
operon100_12920	Paenibacillus_polymyxa
operon100_12921	Oceanimonas_sp
operon100_12922	Oscillibacter_sp
operon100_12923	Neisseria_meningitidis
operon100_12924	Neisseria_meningitidis
operon100_12925	Paenibacillus_sp
operon100_12926	Paenibacillus_sp
operon100_12927	Paenibacillus_sp
operon100_12928	Paenibacillus_peoriae
operon100_12929	Mycoplasma_hyosynoviae
operon100_12930	Mycoplasma_mycoides
operon100_12931	Mycoplasma_agalactiae
operon100_12932	Mycobacterium_tuberculosis
operon100_12933	Mycobacterium_tuberculosis
operon100_12934	Paenibacillus_peoriae
operon100_12935	Paenibacillus_polymyxa
operon100_12936	Mycoplasma_hyopneumoniae
operon100_12937	Mycoplasma_hyorhinis
operon100_12938	Mycoplasma_bovis
operon100_12939	Neisseria_meningitidis
operon100_12940	Staphylococcus_aureus
operon100_12941	Staphylococcus_aureus
operon100_12942	Staphylococcus_aureus
operon100_12943	Staphylococcus_aureus
operon100_12944	Staphylococcus_aureus
operon100_12945	Singulisphaera_acidiphila
operon100_12946	Staphylococcus_aureus
operon100_12947	Staphylococcus_aureus
operon100_12948	Staphylococcus_aureus
operon100_12949	Staphylococcus_aureus
operon100_12950	Nonlabens_sp
operon100_12951	Obesumbacterium_proteus
operon100_12952	Neisseria_meningitidis
operon100_12953	Neisseria_meningitidis
operon100_12954	Neisseria_meningitidis
operon100_12955	Staphylococcus_aureus
operon100_12956	Nitrosococcus_oceani
operon100_12957	Nonlabens_marinus
operon100_12958	Niastella_koreensis
operon100_12959	Pseudomonas_fluorescens
operon100_12960	Heliobacterium_modesticaldum
operon100_12961	Hydrogenobaculum_sp
operon100_12962	Haemophilus_somnus
operon100_12963	Hafnia_alvei
operon100_12964	Haemophilus_parasuis
operon100_12965	Herbaspirillum_hiltneri
operon100_12966	Geobacillus_sp
operon100_12967	Heliobacterium_modesticaldum
operon100_12968	Hyphomonas_chukchiensis
operon100_12969	Herpetosiphon_aurantiacus
operon100_12970	Halothermothrix_orenii
operon100_12971	Escherichia_coli
operon100_12972	Escherichia_coli
operon100_12973	Escherichia_coli
operon100_12974	Escherichia_coli
operon100_12975	Escherichia_coli
operon100_12976	Halomonas_elongata
operon100_12977	Escherichia_coli
operon100_12978	Escherichia_coli
operon100_12979	Escherichia_coli
operon100_12980	Geobacillus_sp
operon100_12981	Escherichia_coli
operon100_12982	Escherichia_coli
operon100_12983	Escherichia_coli
operon100_12984	Escherichia_coli
operon100_12985	Escherichia_coli
operon100_12986	Enterococcus_malodoratus
operon100_12987	Escherichia_coli
operon100_12988	Escherichia_coli
operon100_12989	Escherichia_coli
operon100_12990	Haemophilus_influenzae
operon100_12991	Fusobacterium_nucleatum
operon100_12992	Gallionella_sp
operon100_12993	Frondihabitans_sp
operon100_12994	Geobacillus_thermoleovorans
operon100_12995	Escherichia_coli
operon100_12996	Geobacillus_stearothermophilus
operon100_12997	Haemophilus_influenzae
operon100_12998	Geobacter_soli
operon100_12999	Escherichia_coli
operon100_13000	Shewanella_frigidimarina
operon100_13001	Shewanella_putrefaciens
operon100_13002	Sediminicola_sp
operon100_13003	Salmonella_enterica
operon100_13004	Salmonella_enterica
operon100_13005	Salmonella_bongori
operon100_13006	Serratia_plymuthica
operon100_13007	Shewanella_baltica
operon100_13008	Serratia_marcescens
operon100_13009	Pseudomonas_sp
operon100_13010	Pseudomonas_putida
operon100_13011	Pseudomonas_fluorescens
operon100_13012	Pseudomonas_fluorescens
operon100_13013	Saprospira_grandis
operon100_13014	Pseudomonas_sp
operon100_13015	Pseudomonas_sp
operon100_13016	Pseudomonas_putida
operon100_13017	Rummeliibacillus_stabekisii
operon100_13018	Escherichia_coli
operon100_13019	Flexibacter_litoralis
operon100_13020	Escherichia_coli
operon100_13021	Escherichia_coli
operon100_13022	Eubacterium_plexicaudatum
operon100_13023	Eubacterium_cellulosolvens
operon100_13024	Francisella_tularensis
operon100_13025	Ferrimonas_balearica
operon100_13026	Escherichia_coli
operon100_13027	Salmonella_enterica
operon100_13028	Salmonella_enterica
operon100_13029	Salmonella_enterica
operon100_13030	Roseivirga_ehrenbergii
operon100_13031	Mycobacterium_tuberculosis
operon100_13032	Escherichia_coli
operon100_13033	Salmonella_enterica
operon100_13034	Salmonella_enterica
operon100_13035	Salmonella_enterica
operon100_13036	Bacillus_methanolicus
operon100_13037	Bacillus_megaterium
operon100_13038	Bacillus_infantis
operon100_13039	Bacillus_anthracis
operon100_13040	Bacillus_amyloliquefaciens
operon100_13041	Bacillus_anthracis
operon100_13042	Bacillus_megaterium
operon100_13043	Bacillus_anthracis
operon100_13044	Bacillus_cereus
operon100_13045	Aggregatibacter_actinomycetemcomitans
operon100_13046	Aeromonas_hydrophila
operon100_13047	Alcanivorax_borkumensis
operon100_13048	Aeromonas_caviae
operon100_13049	Agrobacterium_tumefaciens
operon100_13050	Bacillus_coagulans
operon100_13051	Bacillus_infantis
operon100_13052	Bacillus_cytotoxicus
operon100_13053	Yersinia_pestis
operon100_13054	Yersinia_pestis
operon100_13055	Yersinia_pseudotuberculosis
operon100_13056	Yersinia_kristensenii
operon100_13057	Yersinia_pestis
operon100_13058	Vibrio_mimicus
operon100_13059	Vibrio_coralliilyticus
operon100_13060	Vibrio_parahaemolyticus
operon100_13061	Vibrio_parahaemolyticus
operon100_13062	Xanthomonas_arboricola
operon100_13063	Bacillus_cereus
operon100_13064	Bacillus_anthracis
operon100_13065	Bacillus_cereus
operon100_13066	Bacillus_anthracis
operon100_13067	Bacillus_cereus
operon100_13068	Virgibacillus_sp
operon100_13069	Yersinia_enterocolitica
operon100_13070	Bacillus_anthracis
operon100_13071	Yersinia_aleksiciae
operon100_13072	Actinomyces_meyeri
operon100_13073	Streptococcus_pneumoniae
operon100_13074	Streptococcus_pneumoniae
operon100_13075	Streptococcus_pneumoniae
operon100_13076	Streptococcus_pneumoniae
operon100_13077	Streptococcus_pneumoniae
operon100_13078	Streptococcus_pneumoniae
operon100_13079	Streptococcus_pneumoniae
operon100_13080	Streptococcus_pneumoniae
operon100_13081	Streptococcus_pneumoniae
operon100_13082	Streptococcus_pneumoniae
operon100_13083	Streptococcus_pneumoniae
operon100_13084	Streptococcus_mitis
operon100_13085	Streptococcus_mutans
operon100_13086	Streptococcus_agalactiae
operon100_13087	Streptococcus_mutans
operon100_13088	Streptococcus_pneumoniae
operon100_13089	Streptococcus_canis
operon100_13090	Streptococcus_pneumoniae
operon100_13091	Streptococcus_pneumoniae
operon100_13092	Arthrobacter_arilaitensis
operon100_13093	Bacillus_amyloliquefaciens
operon100_13094	Arthrobacter_alpinus
operon100_13095	Bacillus_amyloliquefaciens
operon100_13096	Aequorivita_sublithincola
operon100_13097	Acinetobacter_sp
operon100_13098	Aerococcus_viridans
operon100_13099	Arthrobacter_sp
operon100_13100	Aerococcus_urinae
operon100_13101	Alicyclobacillus_acidocaldarius
operon100_13102	Streptococcus_pneumoniae
operon100_13103	Streptococcus_pneumoniae
operon100_13104	Streptococcus_pneumoniae
operon100_13105	Streptococcus_pneumoniae
operon100_13106	Streptococcus_pneumoniae
operon100_13107	Alicyclobacillus_acidocaldarius
operon100_13108	Arcobacter_butzleri
operon100_13109	Streptococcus_pneumoniae
operon100_13110	Arcobacter_butzleri
operon100_13111	Vibrio_fluvialis
operon100_13112	Pseudomonas_aeruginosa
operon100_13113	Pseudomonas_aeruginosa
operon100_13114	Pseudomonas_aeruginosa
operon100_13115	Pseudomonas_aeruginosa
operon100_13116	Propionibacterium_sp
operon100_13117	Propionibacterium_acidifaciens
operon100_13118	Pseudomonas_aeruginosa
operon100_13119	Pseudoalteromonas_sp
operon100_13120	Pediococcus_pentosaceus
operon100_13121	Pedobacter_cryoconitis
operon100_13122	Pantoea_rwandensis
operon100_13123	Pasteurella_multocida
operon100_13124	Pectobacterium_carotovorum
operon100_13125	Pectobacterium_carotovorum
operon100_13126	Prochlorococcus_marinus
operon100_13127	Neisseria_meningitidis
operon100_13128	Neisseria_meningitidis
operon100_13129	Neisseria_meningitidis
operon100_13130	Myroides_odoratimimus
operon100_13131	Mycobacterium_tuberculosis
operon100_13132	Mycobacterium_tuberculosis
operon100_13133	Mycobacterium_tuberculosis
operon100_13134	Neisseria_gonorrhoeae
operon100_13135	Neisseria_meningitidis
operon100_13136	Mycoplasma_putrefaciens
operon100_13137	Pseudoalteromonas_sp
operon100_13138	Pseudoalteromonas_issachenkonii
operon100_13139	Pseudoalteromonas_sp
operon100_13140	Propionibacterium_acidifaciens
operon100_13141	Proteus_mirabilis
operon100_13142	Neisseria_gonorrhoeae
operon100_13143	Neisseria_bacilliformis
operon100_13144	Proteus_mirabilis
operon100_13145	Proteus_vulgaris
operon100_13146	Pantoea_ananatis
operon100_13147	Acinetobacter_haemolyticus
operon100_13148	Acinetobacter_baumannii
operon100_13149	Acinetobacter_junii
operon100_13150	Acinetobacter_baumannii
operon100_13151	Acinetobacter_junii
operon100_13152	Yersinia_similis
operon100_13153	Yersinia_pseudotuberculosis
operon100_13154	Acinetobacter_baumannii
operon100_13155	Acinetobacter_brisouii
operon100_13156	Acinetobacter_baumannii
operon100_13157	Acinetobacter_baumannii
operon100_13158	Vibrio_vulnificus
operon100_13159	Vibrio_sp
operon100_13160	Vibrio_vulnificus
operon100_13161	Vibrio_parahaemolyticus
operon100_13162	Vibrio_vulnificus
operon100_13163	Acinetobacter_baumannii
operon100_13164	Acinetobacter_baumannii
operon100_13165	Acinetobacter_baumannii
operon100_13166	Vibrio_vulnificus
operon100_13167	Yersinia_ruckeri
operon100_13168	Porphyromonas_gingivalis
operon100_13169	Porphyromonas_gingivalis
operon100_13170	Pelosinus_fermentans
operon100_13171	Pluralibacter_gergoviae
operon100_13172	Pasteurella_multocida
operon100_13173	Pantoea_sp
operon100_13174	Polaribacter_dokdonensis
operon100_13175	Porphyromonas_gingivalis
operon100_13176	Acinetobacter_baumannii
operon100_13177	Acinetobacter_baumannii
operon100_13178	Acinetobacter_baumannii
operon100_13179	Acinetobacter_baumannii
operon100_13180	Acinetobacter_baumannii
operon100_13181	Photobacterium_profundum
operon100_13182	Pelotomaculum_thermopropionicum
operon100_13183	Peptoclostridium_difficile
operon100_13184	Escherichia_coli
operon100_13185	Enterococcus_mundtii
operon100_13186	Enterobacter_asburiae
operon100_13187	Escherichia_albertii
operon100_13188	Escherichia_coli
operon100_13189	Escherichia_coli
operon100_13190	Escherichia_coli
operon100_13191	Enterococcus_mundtii
operon100_13192	Escherichia_coli
operon100_13193	Enterobacter_asburiae
operon100_13194	Endosymbiont_of
operon100_13195	Desulfovibrio_vulgaris
operon100_13196	Enterobacter_aerogenes
operon100_13197	Enterobacter_cloacae
operon100_13198	Endozoicomonas_elysicola
operon100_13199	Enterobacter_cloacae
operon100_13200	Enterobacter_asburiae
operon100_13201	Elizabethkingia_sp
operon100_13202	Enterobacter_aerogenes
operon100_13203	Escherichia_coli
operon100_13204	Citrobacter_amalonaticus
operon100_13205	Chlorobi_bacterium
operon100_13206	Clostridium_baratii
operon100_13207	Enterococcus_faecium
operon100_13208	Citrobacter_freundii
operon100_13209	Clostridium_butyricum
operon100_13210	Clostridium_botulinum
operon100_13211	Clostridium_butyricum
operon100_13212	Chryseobacterium_sp
operon100_13213	Clostridium_beijerinckii
operon100_13214	Enterococcus_faecium
operon100_13215	Enterococcus_faecalis
operon100_13216	Enterococcus_faecalis
operon100_13217	Escherichia_coli
operon100_13218	Enterococcus_faecalis
operon100_13219	Enterococcus_faecium
operon100_13220	Enterococcus_faecium
operon100_13221	Enterococcus_faecium
operon100_13222	Enterococcus_faecalis
operon100_13223	Enterococcus_faecalis
operon100_13224	Enterobacter_cloacae
operon100_13225	Bacteroides_dorei
operon100_13226	Bacteroides_uniformis
operon100_13227	Bacillus_cereus
operon100_13228	Bacteroides_fragilis
operon100_13229	Bifidobacterium_longum
operon100_13230	Bifidobacterium_bifidum
operon100_13231	Bacterium_L
operon100_13232	Bacteroidetes_bacterium
operon100_13233	Bacillus_cereus
operon100_13234	Bacillus_cereus
operon100_13235	Bacillus_anthracis
operon100_13236	Bacillus_cereus
operon100_13237	Bacillus_sp
operon100_13238	Bacillus_cereus
operon100_13239	Bacillus_cereus
operon100_13240	Bacillus_cereus
operon100_13241	Bacillus_cereus
operon100_13242	Bacillus_cereus
operon100_13243	Bacillus_cereus
operon100_13244	Enterobacter_cloacae
operon100_13245	Enterobacter_cloacae
operon100_13246	Enterobacter_cloacae
operon100_13247	Bacillus_thuringiensis
operon100_13248	Enterobacter_cloacae
operon100_13249	Enterobacter_sp
operon100_13250	Enterobacter_cloacae
operon100_13251	Enterobacteriaceae_bacterium
operon100_13252	Enterobacter_cloacae
operon100_13253	Enterobacter_cloacae
operon100_13254	Bacillus_thuringiensis
operon100_13255	Bacillus_thuringiensis
operon100_13256	Bacillus_subtilis
operon100_13257	Bacillus_thuringiensis
operon100_13258	Bifidobacterium_adolescentis
operon100_13259	Bacillus_thuringiensis
operon100_13260	Bacillus_thuringiensis
operon100_13261	Bacillus_thuringiensis
operon100_13262	Bacillus_thuringiensis
operon100_13263	Bacillus_thuringiensis
operon100_13264	Bacillus_thuringiensis
operon100_13265	Clostridium_beijerinckii
operon100_13266	Sulfobacillus_acidophilus
operon100_13267	Streptomyces_xiamenensis
operon100_13268	Subdoligranulum_sp
operon100_13269	Streptococcus_pneumoniae
operon100_13270	Thermotoga_petrophila
operon100_13271	Thiolapillus_brandeum
operon100_13272	Sulfurimonas_autotrophica
operon100_13273	Streptomyces_sp
operon100_13274	Streptomyces_venezuelae
operon100_13275	Streptococcus_pneumoniae
operon100_13276	Streptococcus_pneumoniae
operon100_13277	Streptococcus_pneumoniae
operon100_13278	Streptococcus_pneumoniae
operon100_13279	Streptococcus_pneumoniae
operon100_13280	Streptococcus_pneumoniae
operon100_13281	Streptococcus_pneumoniae
operon100_13282	Streptococcus_pneumoniae
operon100_13283	Thermoanaerobacter_sp
operon100_13284	Streptococcus_mutans
operon100_13285	Streptomyces_cattleya
operon100_13286	Streptomyces_glaucescens
operon100_13287	Streptococcus_pneumoniae
operon100_13288	Streptococcus_pneumoniae
operon100_13289	Streptococcus_mutans
operon100_13290	Streptococcus_agalactiae
operon100_13291	Streptomyces_glaucescens
operon100_13292	Streptococcus_suis
operon100_13293	Streptococcus_suis
operon100_13294	Streptococcus_suis
operon100_13295	Synechococcus_sp
operon100_13296	Streptomyces_griseus
operon100_13297	Streptomyces_hygroscopicus
operon100_13298	Streptomyces_albus
operon100_13299	Streptococcus_suis
operon100_13300	Streptococcus_suis
operon100_13301	Streptococcus_sp
operon100_13302	Cronobacter_universalis
operon100_13303	Cronobacter_condimenti
operon100_13304	Cryptosporangium_arvum
operon100_13305	Cedecea_neteri
operon100_13306	Cryptobacterium_curtum
operon100_13307	Desulfotomaculum_reducens
operon100_13308	Desulfotomaculum_kuznetsovii
operon100_13309	Desulfotomaculum_reducens
operon100_13310	Cronobacter_sakazakii
operon100_13311	Catenulispora_acidiphila
operon100_13312	Carnobacterium_inhibens
operon100_13313	Clostridium_beijerinckii
operon100_13314	Candidatus_Tremblaya
operon100_13315	Chlamydophila_pneumoniae
operon100_13316	Chlamydia_pecorum
operon100_13317	Chlamydia_trachomatis
operon100_13318	Candidatus_Sulcia
operon100_13319	Carnobacterium_sp
operon100_13320	Desulfitobacterium_dichloroeliminans
operon100_13321	Streptococcus_pseudopneumoniae
